"Thank you so much I have been trying to figure how to fix java in computer for the past 1 week thank you so much and this method is definitely not outdated its the same just a little minor changes very minor.Anyways thank you so much",positive
"Your repeated the same meaning  for about 1minute",negative
"wtf is wrong with your mouse",negative
"Danke. Very Good Tutorial.",positive
"I am learning this  only for my job purpose.How to show that i have learned the java language during interview?",interrogative
"This series was done in 2014 and is now outdated.  Do not follow his setup instructions they are no longer correct.  Find someone's newer vid for set up!  The rest of his series past setting up Java and Eclipse is probably okay to watch I doubt that much has changed about actual programming.  Just the setting up of JDK & IDE.",negative
"Nice tutorial liked it..",positive
"mine shows  a lot of different enviroment variables wen i press edit on path",miscellaneous
"Is this setup any different if user is running win.10? I type javac again after the renaming of the environment files and I still get the not found error..",interrogative
"thanks, more 1 subscrible speaking from brazil.",positive
"After Installing JAVA command promt still not recognising javac",negative
"Learn WebDesign , Basics of Java, Some cool Google tricks, some Internet Security concepts from our Channel Subscribe us now :)",imperative
"Java currently has BOTH jdk-8u73 AND jdk-8u74 as available downloads on their site. I am currently running 8u73. Do I, or should I update to 8u74 in general? And/or to learn this language? Thanks! P.S. ""javac"" at the command prompt is an invalid command for several OS's btw. This is per Java. I typed java -showversion ;)",miscellaneous
"I want to ask you something ,, i am creating a website of video Tutorials related to programming and other Softwares ,,so i want a video tutorial for that ,,ca I take your tutorial for my site",interrogative
"I have java installed, I am running android studio just fine but the javac command in the command prompt is still not recognizing it. I am running windows 10, I am not sure if that is the issue, but otherwise seems to be running fine.",negative
"Ohh yar say briefly if you like this who can understand it. Simply we are wasting our time teach properly.",negative
"hope this helps. i want to make a game, i know how to animate in 3d but code just isnt my thing.",miscellaneous
"Good. Thanks for sharing your knowledge to the world C: Greeting from Ecuador :D",positive
"Thanks alot sir, your channel helps me alot to keep better programming... keep it up",positive
"thx>> I am install it >> and run like U >> I will follow all UR video ... thx2",positive
"information was good and helpful. only thing was not loud enough",negative
"i cant install java jdk the website you chose is not accessible",negative
"Great! From today on wards i'll start seeing your tutorial video +1 Subs and +1 Like :)",positive
"how do I know what operating system I'm using...",interrogative
"i still dont understand what object oriented means. Like what is a class...what is the object?",interrogative
"why i have 2 jre please help me i have jre 1.8.0_66 and jre 1.8.0_45",imperative
"What I understood: CAVA is, with CAVA ,and CAVA CAVA CAVA, CAVAAAAAA!!!!",miscellaneous
"Please can you make a  tutorial on how to insert image into jlabel by using jfilechooser  and storing the image path in database and not the image itself, thank you",interrogative
"can someone help me.this is suppose to be a money change counter public class myfirstprogram{   public static void main(string[]args) {   Double penny nickel dime quarter money;   System.out. print(“how many pennies    do you have:”);    penny=TextIO.getlnDouble();   System.out.println(“how many nickels do you have: ”);    nickel=TextIO.getlnDouble();    System.out.println(“how many dimes do you have: ”);     dime=TextIO.getlnDouble();    System.out.println(“how many quarters do you have: ”);     quarter=TextIO.getlnDouble();      Money=penny+5*nickel+10*dime+25*quarter;System.out.println(“you have:”);System.out.print(“$”+money);              }      }",interrogative
"hi  tnx for such amazing as this tutorial . and i have question i set as Environment Variables and it doesn't show me in command prompt could u tell me please what is wrong to my pc i using windows 7 thanks",interrogative
"your pc running so slooow",negative
"its very interesting ..u r teaching properly in each and every types ...hope u will upload more",positive
"Good job sir you  are doing great job .......",positive
"thanks for this amazing videos and could you provide me the link to download java software which you used in this videos. Thanks in advance.",interrogative
"HI FRIED WHAT I THE DIFFERENCE BETWEEN JAVA AND JAVAFX",interrogative
"when i type javac in my command prompt its says javac is not recognized ........help",imperative
"tanx for de tutorials....vry helpfull...:)",positive
"You could be little fast.",imperative
"Really appreciate your work, It's the best tutorial I found for beginners. Thanks a ton :-)",positive
"thanks for this wonderful presentation have carefully followed your presentation  , but the command prompt screen did not show sign of successful installation . what do i do?",interrogative
"i click the installer and nothing happens",negative
"Hello, I really liked your video. I really liked your teaching style. But, I wanna ask you a question. Can we learn Java without learning any other basic programming languages? I totally have no basic knowledge about C programming. Will I be able to catch Java with you? Eagerly waiting for your reply....",interrogative
"volume is too low...",negative
"Thanks very much for taking the time to put up this free beginners tutorial. I found it very easy to follow your step by step instruction. Thank you!",positive
"i have installed java but why JRE folder not showing in program file/java can you help me out",imperative
"i dont see the jre file below the jdk did i do something wrong?",interrogative
"turn up your microphone ....",imperative
"how to know in window 7 java is installed",interrogative
"Finally, I can Start Learning. Thank You So Much",positive
"Data engineer or data analyst <br />Which is better for background students of BCOM",interrogative
"Doctors will be replaced by data science",miscellaneous
"Hello @codebasics. Thank you so much for this video. It Has helped reduce the stress in my learning journey. How do I get those videos you mentioned? I&#39;m taking your advice and following your roadmap. I need access to the first 16 videos on Excel and the others for programming language and libraries.",interrogative
"Can I  have these plan and related links in comment box?",interrogative
"Thank you for creating a free structured program on data science. I was confused &amp; scared looking at the number of online courses available today. I wasn&#39;t getting the right guidance. All my doubts got cleared in this video. If it wasn&#39;t for you I would have been cheated by paid online course providers. You are my savior😃",positive
"Sir you didn&#39;t mention where to learn EDA. cold you elaborate on thhat a little bit pls?",interrogative
"This is the best video till now to help students start with a data science career .....thankyou so much !!!!!!!",positive
"very nice video..",positive
"Wow amazing",positive
"I am from a <a href=""http://b.com/"">B.Com</a> background and passed out in 2004. Means I am 36 now. Is my age will be a hindrance to getting hired as Data Engineer? Please suggest.",interrogative
"Sir my age is 34 can  can i start ?",interrogative
"If people from totally irrelevant backgrounds can do Data Science, then how can CS guys have advantage? What can we do to prove that?",interrogative
"Can you make a video on R programing language or its online resources for learning.",interrogative
"Can you please create something similar to BA ?",interrogative
"sir, such a great video I know u do not give me a reply sir I&#39;m also learning data science now I&#39;m in pandas my next is to learn deep learning sir plz tell me after learning all of the things with full of focus what kind of earning will I expect?  in freelancing",interrogative
"Thank you so much. It is very helpful.",positive
"Thank you sir",positive
"Searching for these type of videos. Nice presentation and good to listen. Thank you.",positive
"This video really motivated me❤️.. thank u sir",positive
"Finally, I can Start Learning. Thank You So Much",positive
"Data engineer or data analyst <br />Which is better for background students of BCOM",interrogative
"Doctors will be replaced by data science",miscellaneous
"Hello @codebasics. Thank you so much for this video. It Has helped reduce the stress in my learning journey. How do I get those videos you mentioned? I&#39;m taking your advice and following your roadmap. I need access to the first 16 videos on Excel and the others for programming language and libraries.",interrogative
"Can I  have these plan and related links in comment box?",interrogative
"Thank you for creating a free structured program on data science. I was confused &amp; scared looking at the number of online courses available today. I wasn&#39;t getting the right guidance. All my doubts got cleared in this video. If it wasn&#39;t for you I would have been cheated by paid online course providers. You are my savior😃",positive
"Sir you didn&#39;t mention where to learn EDA. cold you elaborate on thhat a little bit pls?",interrogative
"thank you so much this was very helpful :)",interrogative
"Hello! I am A Discord Bot Dev And I Just Wana thank you for This Video! Great Pleasure.",positive
"i am lost was this like if normal installation would not work?",negative
"this helps so much, i was having trouble downlaoding it for Replay mod :D",positive
"I dont have the local disc drive what do I do?",interrogative
"the videos are blocking the thing at the end so i dont know what the last thing to do is :C",negative
"I want to donwload for remember hehehe",positive
"I love you.",positive
"Thank you so much this was really helpful!",positive
"awesome",positive
"Thanks ir works for krita too. Saludos!!!!",positive
"thanks a million man, you helped me like 5light years worthy of time",positive
"it didnt work :(",negative
"Very nice. I love painless how to videos!",positive
"You sir are a hero! 😉 Thanks a bunch!",positive
"LOL i saw HakWin on your downloadsXD",miscellaneous
"thanks man, nice vid",positive
"Thanks! Your video helped me!",positive
"Thanks man I hope it will work for OpenToonz",positive
"make a next video how can we use it please thanks for sharing and we are waiting for next video",imperative
"As a European I cannot stand this amount of fake emotion. Why I wasn&#39;t born a boomer?",miscellaneous
"I think the input vector has to have the subscript j because it needs to have the same amount of rows as the columns in the Weight matrix and they are indexed with j, I think anyways. I also  think we need three biases if we have three inputs or am I mistaken? Genuienly not sure anymore",imperative
"I did not understand the use of X3 to resolve XOR but i&#39;m not a realy good english listener. Thanks for some clarification of what is an hidden layer. I would know how to use more than two layer and why using it.",positive
"I have never learned programming formally and I started by doing your coding challenges myself. Now I&#39;ve started on this journey of neural networks because of you. Thank you so much.",positive
"I absolutely love this! Step one to NNs is always intuitive and easy, but then it gets complicated. Thanks for taking the time to explain so well an in so much depth!",positive
"<a href=""https://www.youtube.com/watch?v=qWK7yW8oS0I&amp;t=18m15s"">18:15</a> : I think it should be W[i][j] .I[j] + B[i] &gt;&gt;&gt; Since i = {1,2} and j = {1,2,3}",corrective
"Amazing video. Helps a lot in my Data structures course of project with deep learning theme",positive
"Love this guy. His energy. His explanation. Brilliant teacher",positive
"a good addition would be to add multiclass classification into this lecture.",imperative
"can someone explain why xor can&#39;t be achieved by one perceptron? l",interrogative
"I should first thank you for making us understood that why only single neuron will not work but to be very honestly I did not get that how two neurons will work ? .... These two neuron will have the output out of activation function but not able to imagine that how this is actually helping further to narrow down our problem...can there be a visual way of understanding what is happening after hidden layers are passing input to the next layers ?",interrogative
"Me before 10.6: &quot;Roses are red violets are blue math is easy and neural networks too!&quot;<br />Me after 10.12: &quot;F**k my life.&quot; 🙃",miscellaneous
"Wtf are u? I was aatching an indian explaining math and u appeared on the video ending",negative
"This needs to be more popular than it is. Now I know how effective the click baits are! Phew",positive
"<a href=""https://www.youtube.com/watch?v=XVv6mJpFOb0&amp;t=37m25s"">37:25</a> can we use strip() method to eliminate all the white spaces??",interrogative
"Awesome!<br />Thanks a lot...it was very helpful<br />Could you pls tell how to scrape multiple web pages?",interrogative
"Thanks!  What can we do to signal if the website changes and the code isn&#39;t working properly?",interrogative
"Can anyone help me with getting the link for double underscore name = double underscore main. I am not seeing any link. Thanks!!",interrogative
"You can use .strip() too to avoid white spaces",imperative
"Your English is very understandable",positive
"Very silly question: Why do  we need python or any library at all to do web scraping? Doesn&#39;t vanilla js have all these methods like document.querySelectorAll?",interrogative
"Not the best tutorial for beginners. Luckily i loaded up multiple tutorials from YouTube with plans to watch them all to see who would teach better. I watched Corey Schafer&#39;s tutorial first and is much easier to understand since he uses HTML language to explain how to target what you want from the html. His workflow is also easier to understand. Still appreciate the effort here .",negative
"Why am I watching instead of doing my actual math test which is a lot easier",negative
"The questions I have, if you do have time to reply and did, thank you very much.<br />1)3.51 (dumb ik but) why can&#39;t p2 land from 180 to 360 degrees?",interrogative
"Average proportion is 0.25? Excuse me?",interrogative
"WHAT?",interrogative
"my immediate thought wasundefined ( inf/infinite)",miscellaneous
"This channel is utterly useless.",negative
"Pen and paper is the poorest material in study math is visual",miscellaneous
"this question twisted my brain.",miscellaneous
"Wtf",miscellaneous
"What about in 4D? Because I noticed that the probability is = 1/2^amount of dimensions. It would bwe really cool if this works for all dimensions.",interrogative
"that is easy on the JEE advanced. anyone who is answering the JEE advanced will answer that question in like 5 minutes",miscellaneous
"Skip all of this and sit next to an asian during the test",miscellaneous
"Somehow I got this right intuitively and I got a B0 in geometry",miscellaneous
"As an aphantasiac, I just sigh every time a question requires 3D visualisation knowing I /literally/ can&#39;t visualise it",miscellaneous
"Amazing graphical explanation",positive
"Much awaited video",positive
"When does poco x3 pro lunches in nepal",interrogative
"When you say ""honest review"" so you mean it.",positive
"You are very good at reviewing...I guess you would have been a reporter if you had not choosen being a you tuber.. very impressed.",positive
"What your suggestions as i am getting Realme X7 for 15k ?",interrogative
"Please make a video on realme q3 pro",imperative
"mi has better display better build smaller chin and bezels",miscellaneous
"Always looking forward to your super honest review",positive
"Camera sample pictures should only be pictures of Pratima😋. We are here only for her.🤩🥰",miscellaneous
"You should have compared it with redmi note 10 pro",imperative
"loved the into❤❤",positive
"if you want better at low price redmi better..  gaming perfomance is somehow better in realme 8 but everything is same on both device so its wise not to invest on realme 8 cuz its expensive than redmi",miscellaneous
"Set Up Tour",miscellaneous
"Prise please di realmi8 prise",imperative
"GOD BLESS MY FAVOURITE TECHNOLOGY YOUTUBER!",positive
"@9:45 badging is wrong on devices there, top one is Redmi Note 10 and bottom one is Realme 8.",corrective
"Do vs of realme 8and Samsung a 52",imperative
"Could you make a video on Samsung Galaxy A52 being unavailable for the sake of M62.",imperative
"Redminote10 have way better sot for watching utube tho",miscellaneous
"Love ❤️ From. Kerala",positive
"Looking gorgeous",positive
"Moto G60 and Moto G40 fusion review please",imperative
"Poco x3 pro please!!!!!!!",imperative
"Underrated phone",miscellaneous
"This is the best tech reviewer of budget and mid-range devices!",positive
"Realme 8 have vapour chamber cooling system because of 12nm helio G95 SoC and a 3 year old GPU",miscellaneous
"দিদিভাই, আপনি কি বাঙালি???",miscellaneous
"M416 Auto Tap tap tap shooting",miscellaneous
"many of your subscribers dont know proper  english therefore channel views rate is low,",imperative
"talk like every indian youtuber,,hindi",imperative
"5:32 But Ma'am, does it come with the same Sony IMX682 sensor as the one found on its predecessor Realme 7 ?",interrogative
"if you use hindi language in your video then definately it will grow up your channel",imperative
"She can't grow up, damn",miscellaneous
"I love your dressing sense.🧡",positive
"Pratima Ma'am - one of my most favourite Tech Reviewers - quality, genuine content.",positive
"Pratima is so beautiful 😍😍😍😍😍",positive
"Realme 8's competitor is Note 10 Pro. Not Note 10. So, please compare with that.",imperative
"I saw ITZY and AESPA here",miscellaneous
"Are not fine",interrogative
"Good review",positive
"third class design mobile phone worth nrs 10000 gives better design than this phone",miscellaneous
"Adult casual dating!",miscellaneous
"When will be launched redmi note 10 pro",interrogative
"I love the way your share the information and the information about the phone plzz make video on redmi note 10 pro max screen flickering issue if you are facing any issue",imperative
"Awesome command over English language and greatest way of presenting it with nice explanation & expression 😊",positive
"Redmi note 10 pro kailay aauxa",miscellaneous
"Redmi 10 pro kaila aauxa market ma ?",miscellaneous
"What a positive paid promotion",positive
"I love you",positive
"Has redmi note 10 pro max launched in Nepal:? Please reply...",interrogative
"I love you",positive
"Don't y reviewers comparing with redmi note 10 instead of note 10 pro disappointed",negative
"hi mam i purches redmi note 10 4 Gb ram  rs 14000",miscellaneous
"You are one of the few female reviewer who have a genuine interest and knowledge of tech. Keeping doing the good work.",positive
"I'm only one , who come everyday to see you 😌💚",positive
"Nice",positive
"If the user's data is not secure in a phone, it's a crap, no matter how great are its specifications and how competitive is its pricing",miscellaneous
"No waterproofing, No Glass Protection, 12nm Chipset , and Realme has set an asking price of 1K more than the 6GB variant of Note 10. I can live with the MIUI for that. Thank you for the need of the hour review as always.",positive
"Are you a kpop fan?? Because I see aespa and itzy",interrogative
"Is realme 8 sound loud according to mono speaker?",interrogative
"There is something wrong with the speaker test. The devices are labelled incorrectly .",corrective
"If you want to buy realme wait for realme new x7 max version which will fight with mi 11x series",miscellaneous
"0:38 vol.fyi",miscellaneous
"Could you make a video on best budget phone for vlogging?🤔",interrogative
"Pratima pls review other gadgets, such as drones, I would like to see some images of Nepal from above 😍🙌",imperative
"She is beautiful❤️",positive
"I really want to know whether you could speak and understand hindi or not??Plz tell🥺",miscellaneous
"I think realme  still use after 3years  g95 tera picha na chodenge😂😀😀but really g95 best processor otherwise  I love u and friend narzo 20 pro still clear winner same processor 65watts fast charging",positive
"The Redmi phone looks horribly yellow in photos",miscellaneous
"Can you make a video on best laptop for gaming,streaming and editing?",interrogative
"Realme should fire immediately whoever put the super ugly tacky ""DARE TO LEAP"" on the back",miscellaneous
"You should have compared it to redmi note 10 pro",imperative
"Di can u make a video on poco X3 pro ? Bcz Iam totally confuse in Moto g 40  & PX3 pro",interrogative
"From BENGALURU",miscellaneous
"Nice review ❤️",positive
"You are more beautiful than smartphone! 😅what do you say? although iam a realme fan 💛",positive
"when you have corrected your caption within a minute",miscellaneous
"Glory ❤️❤️❤️🔥🔥🔥",positive
"Love From Bangladesh",positive
"Maam I am impressed with your fluent English and reviewing skills, keep growing and stay safe. 🥰❤",positive
"Looking guergous Mam",positive
"What do you prefer galaxy f41 or redmi note 10🙄🙄",interrogative
"Love from Vizag, India",positive
"1st coment 😂❤️🙏 good evening 🙏",positive
"Just want to see your cute smile",positive
"😍😍😍😍",positive
"🥇🥇🥇🥇🥇🥇🥇",positive
"Kerala❤️",positive
"The very first",positive
"I m a big fan of her smile.",positive
"Huge fan of yours from Hyderabad Telangana",positive
"Is making these videos earn you enough money",interrogative
"Hey ...nice channel💪",positive
"Pratima: for free? Me: OMG Pratima: Just Kidding Me: OOOO",miscellaneous
"Hi from Arunachal. Love you and your work",positive
"Hi, can you do review for budge range best top 10 tws buds",interrogative
"She looks like Tara sutaria",miscellaneous
"lov u",positive
"Cuteness level x100000000000000000🔥🔥🔥🔥🔥🔥🔥",positive
"I'm also a vegetarian",miscellaneous
"You said that you are not married but you are wearing a golden ring in your ring finger of your right hand?",miscellaneous
"I was expecting Technical Guruji and  Marques Brownlee too😑.",negative
"Hello from India 🇮🇳. Loved your channel! 👏🏽 Great team. 👍",positive
"Where do you find your cute clothes? You're smart and have great but easygoing fashion. I am from India.",interrogative
"Hi",miscellaneous
"Great to see female youtuber in field of technical reviews. And where you come from even motivate others.  Love from India.",positive
"as soon as the pandemic is over""....... Wow Pratima is really optimistic 😂",positive
"So cute",positive
"Maam you look like female version of MrWhoseTheBoss ....",miscellaneous
"What's with the fake accent?",negative
"Watch Siri VS Google Assistant 1 VS 1 Fierce battle|Very Exciting|=>https://www.youtube.com/watch?v=Ey95TZ5MqHA",miscellaneous
"Love from Bangladesh.",positive
"You are an inspiration for so many girls who are willing to be in Tech world...",positive
"I love you. I fell in love at a glance, what is my fault in this",positive
"0:28 looks more beautiful",positive
"You are so awesome 👌 👏 😍 ♥",positive
"Guys she's not married! that's our chance",miscellaneous
"I am also vegan, looking for a Nepali girl 😍😍😍😍😍😍, love from India 🤗🤗",positive
"Being BBA graduate and doing tech reviews such a tech enthusiast you are. Keep it up, you reviews are unbiased 👍",positive
"9:35 When she said geekyranjit is most unbiased review 🖤🖤",positive
"I am from Bangladesh. And I like you protima",positive
"Miss Nepal 🇳🇵 on the way",positive
"Mam you are looking so pretty and you talking style is so amazing 🔥",positive
"Nepal OP Nepali OP Oli not OP",corrective
"Amazing girl",positive
"@yashikatalwar_ >>> Your twin sister 🧐😜😁",miscellaneous
"अधिकारी ज्यू You are so beautiful ...I have so many friends with adhikari cast name I am from uttarakhand india",positive
"damn i just watch these videos for her eyes.....and yes it feels great to seen such an great anchor and person like you.",positive
"I would like to join your YouTube channel as I am interested in tech and smartphone so much .plz🙏 contact if you are interested and I also have an Idea plz contact 🙏",positive
"You r already an officer (adhikari) Without clearing any exam or completion. 🔥😅👌👌❤️",positive
"👍👍",positive
"Pratima is beautiful..",positive
"WILL YOU MARRY ME I AM RICH MAN",interrogative
"your name is Maharashtrian but accent is USA how ? do you speak marathi ?",interrogative
"feed me",imperative
"No worries you always do right and well!",positive
"Are u from Maharashtra India ???",interrogative
"2:38 🧖‍♀️🧖‍♂️",miscellaneous
"Mam I am big fan of yours. Love your content background and editing.",positive
"hey is asus g14 good in 2020??",interrogative
"you should probably work more on your website, i still see it as cringe",imperative
"Continue this type videos as a series pratima",imperative
"What is the secret behind your communication skill",interrogative
"She has got beautiful mind, beautiful voice beautiful face and yes beautiful eyes too.Wow. am I watching angel?👼.  Take care ❤️❤️❤️",positive
"Good video and good information🔥🔥🔥🔥",positive
"can i join as intern or somthing.. please do reply,",interrogative
"Monthly Q&A would be a great idea i think..  More Q&A more interaction! 🤘🤘🤘",imperative
"I love you so much that I got divorced to marry you. Please marry me.",miscellaneous
"You sound like mrswhoosetheboss",miscellaneous
"Mac air 2020 is a joke, I returned it",miscellaneous
"Love you",positive
"Yes giveaway ideas in the utube will be great.",imperative
"What do u do with your all unpacked and reviewed mobiles .giveaway one phone to me😂😂",interrogative
"I wanna join I am from Hetauda 😀",imperative
"Also follow Unbox, Arun (Boss)and Michael Fischer (Mr. Mobile) You are already following!",miscellaneous
"I have a suggestion for you. If it is possible can we do market review so that we can find price difference, offers,  as well as difference if we order it from online sites ...u know what i mean to say... Its just an idea that popped up.hope u will see and consider it if  possible anytime soon.",imperative
"I love the way she answer, when she don't know if ipad pro can replace a computer, she admitted she don't know, instead of telling yes or no. so sweet and honest, and her English is beautiful like her.",positive
"+1 for Kurzgesagt",miscellaneous
"Beautiful 😍😍😍😍😍😍😍😍😍😍",positive
"Please do a review of daraz products(online products review)",imperative
"Animal lover dog feeder👍🏽",positive
"Are you Tara sutaria's sister by any chance?",interrogative
"Geeky Ranjith sir💙💙",miscellaneous
"Don't worry, you did great.",positive
"Why is your beauty's so eye catching?",interrogative
"Youre so pretty",positive
"Can you code on a iPad? No. So you can't replace computer. But it can do certain things a computer can do.",interrogative
"Well at first I randomly watched videos for realme 6 pro, then i came across your channel and to be honest i really like Pratima's accent and also the content your channel provides. Just FYI I bought realme 6 pro n it's nailing all way. Thanks.",positive
"Same Dell laptop",miscellaneous
"better thing is that you people not licking apple's ass, warm greets to all members.",miscellaneous
"This session is great. Your presentation and to the point content is awesome.",positive
"I like when you said that you feed street dog. I love dogs, well all animals . But dogs 🐕 I love them. If i can do any help to feed dogs plz let me know",imperative
"do you know hindi?",interrogative
"Hi Mam, Can I join ur team, I m very much enthusiastic about Tech. Please do  reply, I just wanna work, payment is not my concern.",imperative
"Hy Which mobile is best for CAMERA & surfing Net/YouTube ""Galaxy M40 Or A50"" ??",interrogative
"U r so cute😘😘",positive
"U r so beautiful 🤩🤩♥️",positive
"Awesome go hed for more Q&A for next vedio",imperative
"Honestly speaking mam, I really like your expressions rather than anything else 😄",positive
"Yes looking forward for giveaways from this channel...",imperative
"Just for you, I watch every video of this channel. Love From BANGLADESH 🇧🇩 ❤️",positive
"literally learned how to use SketchUp before my model is due 3 hrs before thanks man",positive
"This was soooooo helpful you rock! Thankyou!!!!!!",positive
"most unintuitive tool ever",positive
"I can’t even get mine open, can only view a dance studio 😫",negative
"woW Amazing!... You are My Idol!",positive
"So i can create my sketch of garden reno i want to do",positive
"why are u gay?",interrogative
"thanks a lot bro",positive
"Intrusive? C-A-D? What's going on here LOL",interrogative
"i need to make a project and my creativity level is -1",miscellaneous
"how to add object to contour surface?",interrogative
"Thanks man, now I'll be able to do my Axonometric this week, just have to figure out how to change the Units to Metric :)",positive
"can someone help me? i am using 2019 version of sketchp. When i open a specific sketchup file the home screen gets open and not the file directly .how to solve this problem?",interrogative
"Finally a NO-BS tutorial that doesn't start by explaining how the universe came into existence. Thank you!",positive
"Gave the confidence that i can learn this software quickly",positive
"Excellent video. Thank you!",positive
"Dude, my 3D art class is using this website, and it's honestly pretty epic because it's one of the only projects in school that I am actually excited about",positive
"Thanks!! So much finished, my Model a day before due, you're a literal lifesaver",positive
"friend: whats your fav youtuber? me: bai friend: bye",interrogative
"You voice is nice",positive
"nice thank you....",positive
"is this easier than photoshop?",interrogative
"Thanks for making this! I have some training in AutoCAD, but I needed to use SketchUp for a project; this was a great explanation!",positive
"Thank you for the introduction to Sketchup",positive
"Thanks man I'm just learning how to use this for school your video is really helping   i appreciate this vid you definitely didn't serve me an overdose of explanation but told me all I need to know thanks man you've made it onto my subs list :)",positive
"very average video dont reccomend",negative
"wut up, i just wanna say thanks for teaching me how to use SketchUp, great video :)",positive
"how come there  isn't a transgender figure?",interrogative
"drawlings",miscellaneous
"I wish the Sketchup would work for me like this. trying to draw a simple drawer.   Often times the line attaches to the wrong place on the upper horizontal member.  Also it fills areas that should be open.",negative
"i really dont care bruh",negative
"I'm unable to draw straight line please guide me",imperative
"Vivid and precise...Amazing tutorial❤🔥",positive
"1:27 ""using the correct measurement unit"" - *chooses imperial -> lol",imperative
"Everytime i go on the 3d text it just doesn't show up for me",negative
"thank you i have to ask you about my ipad pro i have use this web for sketchup school but i have a problem its abot the orbit and the tools i cant use it as pc how can i solve it",interrogative
"Good content, but many and too long adds",negative
"How'd they get Peyton Manning to voice that?",interrogative
"I find this tutorial quite helpful for a quick review of this software.",positive
"great information. Thank you for uploadingg",positive
"I'm already confused when he's calling the green line the ""vertical"" and the blue line for any ""height"" needed.",negative
"Found it very odd. Working with Cad since 25years, but gave up on sketchup after 2 days.",negative
"Can nayone tell me if I can put this graphics playing on holographic fans ?",interrogative
"I have a Mac what is an escape key.?",interrogative
"2021 please",imperative
"You said it was intrusive, err I think you may mean intuitive.",imperative
"Not a great tutorial.  How about how to size objects?",interrogative
"Lovely Tutorial And quite easy to learn from it",positive
"I have the free version Sketchup Make 2017, are there big differences between that and Sketchup Pro 2020? Is it worth buying the paid version as a student (55 dollars a year)?",interrogative
"Mine is sketchup pro and the interface is kinda different",miscellaneous
"is there a way to have the list of pieces and their measures ? that would help a lot.",interrogative
"First though I had was to use text to make weird build faces.",miscellaneous
"This is a great tutorial for beginners, like myself. I can create a project right away after watching your video. Thank you very much.",positive
"C'mon man, you're teaching a drawing course and use the incorrect pronunciation ""heigth"" instead of the correct pronunciation of height? there is no ""th"" in ""height"". Get it together and stop perpetuating the wrong werdz. However, thank you for posting this instructional video, I did find it useful.",corrective
"I’m doing my work on a Mac and I can’t find the camera option to change into top view (for 2d) since there is no templates to start out in 2d :( if anyone knows how to add the camera feature or if I’m doing something wrong please help me",imperative
"Isn't the green axis at 1:59 the z-axis and the blue axis the y-axis? The y-coordinate usually resembles the vertical directions.",corrective
"my model was due 4 days ago because I couldn't figure out how to use sketchup so now im finally gonna learn",positive
"Simple and concise.",positive
"wow, very helpful, thanks!",positive
"How do you zoom out?",interrogative
"hey sir, where can i find 3d text tool in sketch up 2019?",interrogative
"Thanks man this is super insightful!",positive
"great explanation was very helpful thanks",positive
"How can I use sketch up on iPad?",interrogative
"It's a bit misleading not adding the ""Free"" in the title of the video, since SketchUp Free and SketchUp Pro are very different software, the latter being a lot more powerful.",corrective
"This is NOTHING like AutoCAD! How the hell do you even draw a simple shape with exact sizes?  This is NOT intuitive to ANYONE who has ever used a REAL CAD program.  This tutorial was a 10 minute waste.",negative
"Sketchup is not working. I don't have any of the tools on top, bottom or sides.",negative
"This was great, thank you! Also is it just me or does he sound like Sal from Khan Academy?",interrogative
"Can this software be used for drawing a landscape designs?",interrogative
"Who owns the sketches people produce on the free web tool?",interrogative
"How does this guy literally have a tutorial for every single software",interrogative
"Please help Don't look 3d model in sketchup 2016",imperative
"Do you recommend tinkercad or this software?",interrogative
"At 5:34 I can't follow you as there is no such tool anywhere on my SketchUp Pro to create that 3D conductors? please answer",imperative
"how do I change the measurement? it is not letting me...",interrogative
"1:27 ""Choosing the correct measurement unit"" and proceeds to click on ""inches and feet"" how in the hell can you make such a rookie mistake :D",corrective
"I always enjoy an intrusive workflow ...",positive
"Thanks for this Quick Tutorial, I have an experience using AutoCad version at my University, it seems SketchUp is more simple and easy to use.",positive
"1:26 ""[...] choosing the correct measurement unit to use."" chooses feet & inches, instead of millimeter :-(",imperative
"Thnx  it helped alot",positive
"Hi ! I am doing sketchup stage design ! Check out my video, thanks ! :)",imperative
"hi. I have to design a bungalow and I have all the measurements ready. please if anyone is down to help me with my assignment it would mean the world. I can send you the details and it doesnt have to be top tier",imperative
"my google sketchup is not showing human and green path on start up.... help.!!!",imperative
"Can I import the Sketchups project to After Effects?",interrogative
"Very useful man!!! Newbie here.Kindly subscribe also to my channel.Thanks",positive
"OMG thank you so much! It helped me a lot",positive
"One of the perfect made tutorials with clear narration, thank you!",positive
"Guys,  is the 2020 version better than 2018?",interrogative
"OMG this video literally saved me! Just one question, can you change the metric system? I need my model to be in centimetres, is that possible to do with sketch up?",positive
"Was it thesis or coursework?",interrogative
"Hey Yash, let's take a case that if i have 9 CGPA and 2 research papers in my BTech CS, then what are the chances that i would get admit from top canadian Universities for MS in CS with full funding",interrogative
"Brother  I want to contact  with you  how  I can contact. Because I want to apply",interrogative
"GAP YEAR, yash Help us with any profile consisting gap year in academic year or more information related to GAP year.",imperative
"Bruh can u please make a video on how to do masters in Germany with a low CGPA",interrogative
"Yash I have taken admission in Diploma program now I want to change my course could you please guide me . As per my diploma course I already received my visa",interrogative
"Is funding in canada available for bot course-based and thesis-based masters courses or only thesis-based?",interrogative
"Yash, could you please make a video on scholarships and other funding opportunities in canada for international masters students😊😊",interrogative
